"Index Name","Date","Open","High","Low","Close"
"NIFTY IT","24 Aug 2020","18092.55","18112.90","17915.60","18010.95"
"NIFTY IT","21 Aug 2020","18266.90","18282.55","18047.95","18065.30"
"NIFTY IT","20 Aug 2020","18181.40","18252.30","18083.25","18126.10"
"NIFTY IT","19 Aug 2020","18340.00","18354.80","18187.55","18210.85"
"NIFTY IT","18 Aug 2020","18318.60","18375.15","18209.55","18270.35"
"NIFTY IT","17 Aug 2020","18136.65","18306.95","18103.30","18223.60"
"NIFTY IT","14 Aug 2020","18137.30","18230.10","17994.65","18022.65"
"NIFTY IT","13 Aug 2020","18141.35","18344.05","18032.90","18107.20"
"NIFTY IT","12 Aug 2020","18077.15","18109.80","17900.00","18066.00"
"NIFTY IT","11 Aug 2020","18202.50","18331.65","18036.50","18057.10"
"NIFTY IT","10 Aug 2020","18090.25","18205.25","18016.80","18159.55"
"NIFTY IT","07 Aug 2020","18182.30","18182.30","17977.70","18004.15"
"NIFTY IT","06 Aug 2020","18009.70","18222.80","17943.85","18188.75"
"NIFTY IT","05 Aug 2020","17889.55","18139.25","17818.15","17869.80"
"NIFTY IT","04 Aug 2020","18029.40","18092.00","17716.40","17808.00"
"NIFTY IT","03 Aug 2020","18099.40","18140.85","17840.30","17965.80"
"NIFTY IT","31 Jul 2020","18166.30","18353.50","17909.30","18071.85"
"NIFTY IT","30 Jul 2020","17995.25","18252.70","17967.20","18003.55"
"NIFTY IT","29 Jul 2020","17959.80","18108.70","17783.30","17880.50"
"NIFTY IT","28 Jul 2020","17647.90","18103.65","17634.40","18042.75"
"NIFTY IT","27 Jul 2020","17323.00","17735.65","17290.55","17626.75"
"NIFTY IT","24 Jul 2020","16944.55","17322.70","16944.55","17286.00"
"NIFTY IT","23 Jul 2020","17071.80","17082.55","16949.15","17045.20"
"NIFTY IT","22 Jul 2020","17317.30","17321.70","16978.40","17076.05"
"NIFTY IT","21 Jul 2020","17453.35","17514.05","17219.70","17273.20"
"NIFTY IT","20 Jul 2020","16880.35","17376.15","16849.15","17258.30"
"NIFTY IT","17 Jul 2020","16936.95","16975.20","16693.35","16821.35"
"NIFTY IT","16 Jul 2020","16971.25","17491.15","16715.75","16926.05"
"NIFTY IT","15 Jul 2020","15853.80","16624.65","15830.50","16459.80"
"NIFTY IT","14 Jul 2020","15779.50","15941.65","15611.85","15640.55"
"NIFTY IT","13 Jul 2020","15643.10","15885.55","15624.80","15819.20"
"NIFTY IT","10 Jul 2020","15471.70","15656.05","15417.50","15565.20"
"NIFTY IT","09 Jul 2020","15572.35","15663.45","15468.40","15535.95"
"NIFTY IT","08 Jul 2020","15765.00","15765.05","15473.50","15513.65"
"NIFTY IT","07 Jul 2020","15528.05","15806.85","15440.10","15784.95"
"NIFTY IT","06 Jul 2020","15351.70","15580.50","15351.70","15464.95"
"NIFTY IT","03 Jul 2020","15164.25","15336.85","15148.50","15285.90"
"NIFTY IT","02 Jul 2020","14803.50","15195.20","14782.45","15122.55"
"NIFTY IT","01 Jul 2020","14767.35","14842.85","14704.50","14732.10"
"NIFTY IT","30 Jun 2020","14812.70","14854.40","14692.45","14754.30"
"NIFTY IT","29 Jun 2020","14874.20","14979.20","14737.45","14768.00"
"NIFTY IT","26 Jun 2020","14496.70","15086.00","14476.45","14994.65"
"NIFTY IT","25 Jun 2020","14486.40","14590.50","14383.60","14411.20"
"NIFTY IT","24 Jun 2020","14675.70","14761.20","14547.20","14581.45"
"NIFTY IT","23 Jun 2020","14398.45","14725.40","14320.70","14680.40"
"NIFTY IT","22 Jun 2020","14537.80","14550.35","14432.45","14463.65"
"NIFTY IT","19 Jun 2020","14532.70","14625.80","14422.45","14499.80"
"NIFTY IT","18 Jun 2020","14478.65","14623.95","14443.00","14551.25"
"NIFTY IT","17 Jun 2020","14418.80","14559.55","14382.95","14478.45"
"NIFTY IT","16 Jun 2020","14634.00","14667.40","14375.50","14450.80"
"NIFTY IT","15 Jun 2020","14444.25","14571.95","14238.05","14396.70"
"NIFTY IT","12 Jun 2020","14125.80","14442.65","14123.55","14402.75"
"NIFTY IT","11 Jun 2020","14823.95","14840.65","14585.45","14619.45"
"NIFTY IT","10 Jun 2020","14774.80","14882.60","14690.90","14842.05"
"NIFTY IT","09 Jun 2020","14869.40","14983.20","14712.30","14737.80"
"NIFTY IT","08 Jun 2020","14824.75","14990.25","14713.45","14894.60"
"NIFTY IT","05 Jun 2020","14715.90","14732.85","14599.75","14627.45"
"NIFTY IT","04 Jun 2020","14380.85","14695.10","14380.85","14627.45"
"NIFTY IT","03 Jun 2020","14507.25","14549.00","14317.20","14361.70"
"NIFTY IT","02 Jun 2020","14358.00","14492.30","14269.70","14422.40"
"NIFTY IT","01 Jun 2020","14155.65","14431.35","14140.85","14307.10"
"NIFTY IT","29 May 2020","13893.40","14080.55","13762.95","14010.50"
"NIFTY IT","28 May 2020","13964.90","14068.30","13759.15","14028.60"
"NIFTY IT","27 May 2020","13667.15","14017.05","13488.10","13952.90"
"NIFTY IT","26 May 2020","13860.85","13930.85","13522.95","13574.95"
"NIFTY IT","22 May 2020","13622.25","13902.80","13571.65","13842.65"
"NIFTY IT","21 May 2020","13495.40","13732.00","13468.50","13647.90"
"NIFTY IT","20 May 2020","13443.50","13556.90","13362.55","13517.35"
"NIFTY IT","19 May 2020","13272.35","13524.20","13197.60","13446.60"
"NIFTY IT","18 May 2020","13278.25","13408.80","13109.95","13314.40"
"NIFTY IT","15 May 2020","13375.45","13375.80","13108.40","13196.35"
"NIFTY IT","14 May 2020","13396.05","13483.70","13246.80","13293.70"
"NIFTY IT","13 May 2020","13960.35","13960.35","13612.80","13776.95"
"NIFTY IT","12 May 2020","13537.15","13733.50","13480.75","13687.75"
"NIFTY IT","11 May 2020","13521.60","13763.80","13489.25","13593.55"
"NIFTY IT","08 May 2020","13509.45","13530.85","13324.00","13403.60"
"NIFTY IT","07 May 2020","13408.00","13489.55","13268.40","13292.70"
"NIFTY IT","06 May 2020","13437.30","13580.05","13262.25","13394.70"
"NIFTY IT","05 May 2020","13637.80","13667.85","13351.45","13388.00"
"NIFTY IT","04 May 2020","13646.10","13700.25","13424.35","13454.25"
"NIFTY IT","30 Apr 2020","13841.60","14212.10","13750.25","14108.35"
"NIFTY IT","29 Apr 2020","13250.60","13470.80","13144.80","13424.95"
"NIFTY IT","28 Apr 2020","13301.95","13317.20","13067.75","13133.65"
"NIFTY IT","27 Apr 2020","12957.35","13248.95","12928.05","13121.15"
"NIFTY IT","24 Apr 2020","13001.90","13101.40","12792.90","12816.20"
"NIFTY IT","23 Apr 2020","12639.80","13199.75","12596.60","13128.20"
"NIFTY IT","22 Apr 2020","12393.90","12619.45","12322.95","12571.30"
"NIFTY IT","21 Apr 2020","12513.65","12632.50","12375.80","12408.85"
"NIFTY IT","20 Apr 2020","12812.60","12937.95","12742.55","12847.65"
"NIFTY IT","17 Apr 2020","12878.35","12992.05","12596.65","12649.25"
"NIFTY IT","16 Apr 2020","12430.30","12605.40","12205.90","12463.60"
"NIFTY IT","15 Apr 2020","12792.45","12951.40","12661.00","12702.60"
"NIFTY IT","13 Apr 2020","12698.85","12795.70","12527.15","12603.10"
"NIFTY IT","09 Apr 2020","12810.80","12867.35","12648.80","12728.55"
"NIFTY IT","08 Apr 2020","12468.60","12897.50","12437.75","12491.55"
"NIFTY IT","07 Apr 2020","12147.00","12647.40","12132.30","12588.95"
"NIFTY IT","03 Apr 2020","12129.85","12146.95","11621.20","11680.05"
"NIFTY IT","01 Apr 2020","12680.50","12690.60","11989.60","12045.85"
"NIFTY IT","31 Mar 2020","12681.75","12930.80","12466.60","12763.65"
"NIFTY IT","30 Mar 2020","12152.95","12774.60","12152.95","12318.80"
"NIFTY IT","27 Mar 2020","12778.15","12949.60","12403.85","12569.10"
"NIFTY IT","26 Mar 2020","12496.95","12751.55","12306.35","12535.60"
"NIFTY IT","25 Mar 2020","11856.90","12514.25","11657.25","12233.35"
"NIFTY IT","24 Mar 2020","11159.75","12053.80","11159.30","11865.05"
"NIFTY IT","23 Mar 2020","11328.25","11602.45","11108.65","11179.60"
"NIFTY IT","20 Mar 2020","11382.40","12710.55","11363.50","12363.40"
"NIFTY IT","19 Mar 2020","11183.95","11698.30","10991.25","11340.00"
"NIFTY IT","18 Mar 2020","12287.80","12451.10","11643.90","11753.00"
"NIFTY IT","17 Mar 2020","12517.50","12677.20","11999.55","12099.25"
"NIFTY IT","16 Mar 2020","12963.70","13078.65","12355.15","12451.35"
"NIFTY IT","13 Mar 2020","12561.95","13835.35","11624.85","13539.10"
"NIFTY IT","12 Mar 2020","14177.40","14231.95","13317.65","13384.80"
"NIFTY IT","11 Mar 2020","14524.15","14823.80","14356.10","14681.40"
"NIFTY IT","09 Mar 2020","15333.55","15371.00","14705.40","14854.90"
"NIFTY IT","06 Mar 2020","15607.35","15699.95","15443.00","15663.45"
"NIFTY IT","05 Mar 2020","15912.05","16150.60","15841.10","15871.35"
"NIFTY IT","04 Mar 2020","15824.90","15919.95","15612.75","15864.30"
"NIFTY IT","03 Mar 2020","15615.05","15793.10","15495.70","15723.20"
"NIFTY IT","02 Mar 2020","15355.05","15722.00","15298.00","15427.65"
"NIFTY IT","28 Feb 2020","15726.15","15788.45","15156.80","15212.95"
"NIFTY IT","27 Feb 2020","16244.95","16258.65","16053.70","16123.80"
"NIFTY IT","26 Feb 2020","16497.15","16539.25","16297.25","16332.25"
"NIFTY IT","25 Feb 2020","16490.40","16642.40","16443.25","16562.50"
"NIFTY IT","24 Feb 2020","16642.75","16749.25","16416.85","16461.80"
"NIFTY IT","20 Feb 2020","16826.30","16843.65","16623.90","16649.40"
"NIFTY IT","19 Feb 2020","16796.40","16882.45","16754.25","16772.45"
"NIFTY IT","18 Feb 2020","16586.90","16773.20","16526.40","16748.75"
"NIFTY IT","17 Feb 2020","16707.65","16737.65","16596.20","16647.70"
"NIFTY IT","14 Feb 2020","16682.30","16828.20","16624.25","16642.75"
"NIFTY IT","13 Feb 2020","16578.75","16696.85","16513.75","16673.05"
"NIFTY IT","12 Feb 2020","16462.25","16599.05","16419.45","16538.10"
"NIFTY IT","11 Feb 2020","16482.40","16512.10","16409.15","16452.30"
"NIFTY IT","10 Feb 2020","16481.50","16522.40","16306.25","16431.90"
"NIFTY IT","07 Feb 2020","16453.00","16493.25","16382.40","16470.15"
"NIFTY IT","06 Feb 2020","16480.75","16621.35","16330.65","16371.15"
"NIFTY IT","05 Feb 2020","16354.45","16463.60","16283.25","16448.55"
"NIFTY IT","04 Feb 2020","16174.80","16377.45","16155.80","16350.85"
"NIFTY IT","03 Feb 2020","16282.00","16418.90","16034.30","16059.90"
"NIFTY IT","01 Feb 2020","16138.60","16319.75","15968.50","16282.65"
"NIFTY IT","31 Jan 2020","16333.15","16365.80","16098.45","16144.15"
"NIFTY IT","30 Jan 2020","16509.00","16514.10","16287.75","16327.90"
"NIFTY IT","29 Jan 2020","16513.20","16577.95","16452.00","16479.30"
"NIFTY IT","28 Jan 2020","16442.85","16448.05","16320.60","16429.75"
"NIFTY IT","27 Jan 2020","16456.20","16483.90","16385.65","16393.55"
"NIFTY IT","24 Jan 2020","16410.50","16498.75","16356.95","16472.75"
"NIFTY IT","23 Jan 2020","16380.60","16501.20","16367.75","16474.40"
"NIFTY IT","22 Jan 2020","16245.95","16404.60","16211.80","16334.55"
"NIFTY IT","21 Jan 2020","16190.80","16221.50","16133.60","16175.20"
"NIFTY IT","20 Jan 2020","16389.60","16465.05","16162.50","16207.15"
"NIFTY IT","17 Jan 2020","16396.50","16447.35","16310.75","16356.60"
"NIFTY IT","16 Jan 2020","16372.15","16423.85","16277.25","16381.65"
"NIFTY IT","15 Jan 2020","16354.20","16366.75","16217.10","16346.85"
"NIFTY IT","14 Jan 2020","16238.15","16385.95","16226.90","16362.35"
"NIFTY IT","13 Jan 2020","16135.50","16275.20","16075.75","16225.90"
"NIFTY IT","10 Jan 2020","16040.65","16059.35","15930.65","15959.90"
"NIFTY IT","09 Jan 2020","15970.65","16017.25","15857.25","15925.15"
"NIFTY IT","08 Jan 2020","15840.90","15974.85","15816.80","15953.45"
"NIFTY IT","07 Jan 2020","15893.35","15988.70","15799.80","15895.20"
"NIFTY IT","06 Jan 2020","15934.60","16067.65","15831.85","15879.80"
"NIFTY IT","03 Jan 2020","15727.60","16004.45","15722.65","15936.60"
"NIFTY IT","02 Jan 2020","15754.90","15762.10","15679.65","15709.65"
"NIFTY IT","01 Jan 2020","15705.90","15746.25","15676.70","15722.15"
